"nr","framing","shape","color","fix_cross_time","outcome","correct_response","given_response","accuracy","feedback","rt","trial_nr","order_per_8","age","gender","colorblind","times_instructions_read","first_framing","was_first_exp"
1,"congruent","circles","yellow",0.94,"punishment","Go","Go",1,"-1",0.685963200001424,57,4,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.912,"punishment","NoGo","Go",0,"-10",0.709655399998155,58,7,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.109,"reward","NoGo","NoGo",1,"10",NA,59,5,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.884,"reward","Go","Go",1,"10",0.433994600000005,60,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.125,"punishment","NoGo","NoGo",1,"-1",NA,61,3,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.783,"reward","Go","Go",1,"10",0.567615799998748,62,2,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.832,"punishment","Go","Go",1,"-1",0.475542299998779,63,8,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.806,"reward","NoGo","NoGo",1,"10",NA,64,1,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.012,"punishment","Go","Go",1,"-1",0.336210900000879,65,4,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.207,"punishment","Go","Go",1,"-1",0.416171299999405,66,8,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.901,"reward","Go","Go",1,"10",0.652883299997484,67,2,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.229,"reward","Go","Go",1,"10",0.379731000000902,68,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.915,"punishment","NoGo","NoGo",1,"-1",NA,69,3,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.891,"reward","NoGo","NoGo",1,"10",NA,70,5,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.755,"punishment","NoGo","NoGo",1,"-1",NA,71,7,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.898,"reward","NoGo","NoGo",1,"10",NA,72,5,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.779,"reward","NoGo","NoGo",1,"10",NA,73,1,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.893,"punishment","Go","Go",1,"-1",0.640861500000028,74,4,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.004,"punishment","NoGo","NoGo",1,"-1",NA,75,7,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.024,"punishment","NoGo","NoGo",1,"-1",NA,76,3,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.858,"reward","Go","Go",1,"10",0.464980100001412,77,6,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.059,"reward","Go","Go",1,"10",0.419559500001924,78,2,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.975,"punishment","Go","Go",1,"-1",0.363405000000057,79,8,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.102,"punishment","NoGo","NoGo",1,"-1",NA,80,3,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.162,"reward","Go","Go",1,"10",0.676995800000441,81,2,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.036,"reward","Go","Go",1,"10",0.560709499997756,82,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.761,"reward","NoGo","NoGo",1,"10",NA,83,5,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.173,"punishment","NoGo","NoGo",1,"-1",NA,84,7,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.135,"punishment","Go","Go",1,"-1",0.393641400001798,85,4,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.148,"reward","NoGo","NoGo",1,"10",NA,86,1,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.034,"punishment","Go","Go",1,"-1",0.52035270000124,87,8,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.079,"reward","NoGo","NoGo",1,"10",NA,88,5,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.218,"punishment","NoGo","NoGo",1,"-1",NA,89,7,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.881,"reward","Go","Go",1,"10",0.522064600001613,90,6,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.143,"reward","Go","Go",1,"10",0.439970999999787,91,2,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.986,"punishment","Go","Go",1,"-1",0.511181900001247,92,4,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.9,"reward","NoGo","NoGo",1,"10",NA,93,1,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.99,"punishment","NoGo","NoGo",1,"-1",NA,94,3,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.243,"punishment","Go","Go",1,"-1",0.458958700000949,95,8,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.05,"punishment","Go","Go",1,"-1",0.609065699998609,96,8,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.846,"punishment","Go","Go",1,"-1",0.383113500000036,97,4,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.045,"punishment","NoGo","NoGo",1,"-1",NA,98,3,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.035,"reward","NoGo","NoGo",1,"10",NA,99,5,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.162,"reward","NoGo","NoGo",1,"10",NA,100,1,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.958,"reward","Go","Go",1,"10",0.539414900002157,101,2,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.075,"reward","Go","Go",1,"10",0.701183899996977,102,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.099,"punishment","NoGo","NoGo",1,"-1",NA,103,7,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.999,"reward","NoGo","NoGo",1,"10",NA,104,5,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.751,"reward","Go","Go",1,"10",0.427400900000066,105,2,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.022,"punishment","NoGo","NoGo",1,"-1",NA,106,3,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.905,"reward","NoGo","NoGo",1,"10",NA,107,1,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.753,"punishment","NoGo","NoGo",1,"-1",NA,108,7,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.939,"reward","Go","Go",1,"10",0.448664499999722,109,6,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.192,"punishment","Go","Go",1,"-1",0.610087799999746,110,4,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.155,"punishment","Go","Go",1,"-1",0.553212800001347,111,8,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.847,"reward","Go","Go",1,"10",0.451059600000008,112,2,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.181,"reward","NoGo","NoGo",1,"10",NA,113,5,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.224,"reward","Go","Go",1,"10",0.506446599996707,114,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.213,"punishment","NoGo","NoGo",1,"-1",NA,115,7,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.09,"reward","NoGo","Go",0,"1",0.3760351000019,116,1,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.82,"punishment","Go","Go",1,"-1",0.462146699999721,117,8,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.893,"punishment","NoGo","NoGo",1,"-1",NA,118,3,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.033,"punishment","Go","Go",1,"-1",0.414854099999502,119,4,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.247,"punishment","Go","Go",1,"-1",0.47474499999953,120,4,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.206,"reward","Go","Go",1,"10",0.467972399997961,121,2,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.125,"punishment","NoGo","NoGo",1,"-1",NA,122,7,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.098,"punishment","Go","Go",1,"-1",0.441943200003152,123,8,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.8,"punishment","NoGo","NoGo",1,"-1",NA,124,3,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.801,"reward","NoGo","NoGo",1,"10",NA,125,1,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.857,"reward","Go","Go",1,"10",0.400516800000332,126,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.201,"reward","NoGo","NoGo",1,"10",NA,127,5,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.204,"reward","Go","NoGo",0,"1",NA,128,2,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.781,"reward","NoGo","Go",0,"1",0.311909000000014,129,5,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.119,"reward","Go","Go",1,"10",0.423829600000317,130,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.006,"punishment","NoGo","NoGo",1,"-1",NA,131,7,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.022,"punishment","Go","Go",1,"-1",0.448841299999913,132,4,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.04,"reward","NoGo","NoGo",1,"10",NA,133,1,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.155,"punishment","Go","Go",1,"-1",0.4169667999995,134,8,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.97,"punishment","NoGo","NoGo",1,"-1",NA,135,3,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.898,"punishment","Go","Go",1,"-1",0.409563299999718,136,8,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.207,"reward","Go","Go",1,"10",0.675814700000046,137,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.11,"punishment","NoGo","NoGo",1,"-1",NA,138,7,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.87,"reward","Go","Go",1,"10",0.37689329999921,139,2,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.101,"reward","NoGo","NoGo",1,"10",NA,140,1,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.034,"reward","NoGo","NoGo",1,"10",NA,141,5,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.838,"punishment","Go","Go",1,"-1",0.469168100000388,142,4,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.951,"punishment","NoGo","NoGo",1,"-1",NA,143,3,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.064,"punishment","NoGo","NoGo",1,"-1",NA,144,3,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",1.051,"punishment","Go","Go",1,"-1",0.719274099999893,145,4,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",0.988,"reward","NoGo","NoGo",1,"10",NA,146,5,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.807,"punishment","Go","Go",1,"-1",0.379381300001114,147,8,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.812,"reward","Go","Go",1,"10",0.5571366999975,148,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.202,"reward","NoGo","NoGo",1,"10",NA,149,1,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",0.905,"punishment","NoGo","NoGo",1,"-1",NA,150,7,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.207,"reward","Go","Go",1,"10",0.027080299998488,151,2,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.075,"punishment","NoGo","NoGo",1,"-1",NA,152,3,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.947,"punishment","Go","Go",1,"-1",0.516170999999304,153,8,18,"Female","0",1,"incongruent",1
1,"congruent","squares","yellow",1.224,"punishment","NoGo","NoGo",1,"-1",NA,154,7,18,"Female","0",1,"incongruent",1
1,"congruent","circles","yellow",0.803,"punishment","Go","Go",1,"-1",0.585149099999398,155,4,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",0.951,"reward","Go","Go",1,"10",0.606627000001026,156,6,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.032,"reward","NoGo","NoGo",1,"10",NA,157,1,18,"Female","0",1,"incongruent",1
1,"congruent","squares","purple",1.243,"reward","NoGo","NoGo",1,"10",NA,158,5,18,"Female","0",1,"incongruent",1
1,"congruent","circles","purple",1.039,"reward","Go","Go",1,"10",0.712054899999202,159,2,18,"Female","0",1,"incongruent",1
10,"congruent","squares","pink",0.772,"reward","NoGo","NoGo",1,"10",NA,0,5,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.963,"punishment","NoGo","NoGo",1,"-1",NA,1,7,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",0.828,"reward","NoGo","NoGo",1,"10",NA,2,1,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",1.038,"reward","Go","Go",1,"10",0.461374099999375,3,2,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",1.215,"punishment","NoGo","NoGo",1,"-1",NA,4,3,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.82,"reward","Go","Go",1,"10",0.418288100001519,5,6,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",0.782,"punishment","Go","NoGo",0,"-10",NA,6,4,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",0.946,"punishment","Go","NoGo",0,"-10",NA,7,8,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.796,"reward","Go","Go",1,"10",0.263292799998453,8,2,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",1.149,"punishment","Go","Go",1,"-1",0.295383699998638,9,8,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.142,"reward","NoGo","NoGo",1,"10",NA,10,5,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.009,"reward","NoGo","NoGo",1,"10",NA,11,1,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.862,"reward","Go","Go",1,"10",0.296476899999107,12,6,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",0.827,"punishment","Go","Go",1,"-1",0.415224299998954,13,4,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.869,"punishment","NoGo","NoGo",1,"-1",NA,14,3,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.798,"punishment","NoGo","NoGo",1,"-1",NA,15,7,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.776,"reward","Go","Go",1,"10",0.250104400001874,16,2,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",1.094,"punishment","Go","Go",1,"-1",0.468827400000009,17,8,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.963,"punishment","NoGo","NoGo",1,"-1",NA,18,3,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",1.176,"reward","Go","Go",1,"10",0.242270800001279,19,6,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.85,"punishment","NoGo","NoGo",1,"-1",NA,20,7,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.058,"reward","NoGo","Go",0,"1",0.260730099998909,21,1,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.031,"reward","NoGo","NoGo",1,"10",NA,22,5,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",1.164,"punishment","Go","Go",1,"-1",0.344557799999166,23,4,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.95,"punishment","NoGo","NoGo",1,"-1",NA,24,7,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",0.776,"punishment","Go","Go",1,"-1",0.438769100001082,25,8,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.023,"reward","NoGo","Go",0,"1",0.317714099997829,26,5,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.852,"punishment","NoGo","NoGo",1,"-1",NA,27,3,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.875,"reward","Go","Go",1,"10",0.331443399998534,28,6,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",1.05,"punishment","Go","Go",1,"-1",0.600742099999479,29,4,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.894,"reward","Go","Go",1,"10",0.260003299998061,30,2,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.072,"reward","NoGo","NoGo",1,"10",NA,31,1,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",0.87,"punishment","Go","Go",1,"-1",0.686478999999963,32,4,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",1.076,"punishment","Go","Go",1,"-1",0.595137800002703,33,8,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.148,"reward","NoGo","NoGo",1,"10",NA,34,1,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",0.922,"reward","NoGo","NoGo",1,"10",NA,35,5,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.861,"punishment","NoGo","NoGo",1,"-1",NA,36,3,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.975,"reward","Go","Go",1,"10",0.260621800000081,37,2,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",1.036,"punishment","NoGo","NoGo",1,"-1",NA,38,7,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",1.074,"reward","Go","Go",1,"10",0.340986799998063,39,6,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.785,"reward","Go","Go",1,"10",0.659135499998229,40,2,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.201,"reward","NoGo","NoGo",1,"10",NA,41,5,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",1.209,"reward","Go","Go",1,"10",0.285479500002111,42,6,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",1.049,"punishment","Go","Go",1,"-1",0.604250100001082,43,4,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",0.901,"punishment","NoGo","NoGo",1,"-1",NA,44,7,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",0.941,"punishment","Go","Go",1,"-1",0.431672899998375,45,8,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",1.065,"punishment","NoGo","NoGo",1,"-1",NA,46,3,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.213,"reward","NoGo","NoGo",1,"10",NA,47,1,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",1.143,"reward","NoGo","NoGo",1,"10",NA,48,5,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",1.13,"punishment","NoGo","NoGo",1,"-1",NA,49,3,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",0.9,"reward","Go","Go",1,"10",0.411164600001939,50,2,18,"Female","0",1,"congruent",1
10,"congruent","squares","pink",0.786,"reward","NoGo","NoGo",1,"10",NA,51,1,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",1.082,"punishment","Go","Go",1,"-1",0.445917999997619,52,4,18,"Female","0",1,"congruent",1
10,"congruent","stars","pink",1.237,"reward","Go","Go",1,"10",0.416404200001125,53,6,18,"Female","0",1,"congruent",1
10,"congruent","stars","blue",1.044,"punishment","Go","Go",1,"-1",0.330653699998948,54,8,18,"Female","0",1,"congruent",1
10,"congruent","squares","blue",1.25,"punishment","NoGo","NoGo",1,"-1",NA,55,7,18,"Female","0",1,"congruent",1
